label_key,label_ar,category,mode,source_rows,examples,word_model_eligible_examples,training_count,validation_count,test_count,supported_status,exclusion_reason,quality_excluded_examples
حبوب,حُبُوبٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حجة,حُجَّةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حجر,حَجَرٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حجرة_نوم,حُجْرَةُ نَوْم,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حديد,حَدِيدٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حديقة,حَدِيقَةٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حديقة_الحيوانات,حَدِيقَةُ الحَيَوَانَاتِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حذاء,حِذَاءٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حذاء_برقبة,حِذَاءٌ بِرَقَبَةٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حذاء_رياضي,حِذَاءٌ رِيَاضِيٌّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حذر,حَذِرٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حر,حُرٌّ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حرارة,حَرَارَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حريرة,حَرِيرَة,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حريق,حَرِيقٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حزين,حَزِينٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حشرة,حَشَرَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حصالة,حَصَّالَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حصان,حِصَانٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حفارة,حَفَّارَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حفاظة,حَفَّاظَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حفل,حَفْلٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حق,حَق,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حقيبة,حَقِيبَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حقيبة_الجيب,حَقِيبَةُ الجَيْبِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حقيبة_الظهر,حَقِيبَةُ الظَّهْرِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حقيبة_اليد,حَقِيبَةُ اليَدِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حقير,حَقِيرٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حكم_مباراة,حَكَمُ مُبَارَاةٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حكومة,حُكُومَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حكي,حَكَى,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حكيم,حَكِيمٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حلزون,حَلَزُونٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حلقة_اذن,حَلَقَةُ أُذُنٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حلو,حُلْوٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حلوي,حَلْوَى,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حليب,حَلِيبٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حمار,حِمَارٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حمار_وحشي,حِمَارٌ وَحْشِيٌّ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حماس,حَمَاسٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حمام,حَمَّامٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حمامة,حَمَامَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حماية,حِمَايَةٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حمص,حِمَّصٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حمل,حَمَلٌ,Diverse,WORD_ISOLATED,2,0,0,0,0,0,EXCLUDED_FOR_QUALITY,ambiguous_label_key_multiple_arabic_displays,2
حمية,حِمْيَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حناء,حِنَّاءٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حنجرة_ملتهبة,حَنْجَرَةٌ مُلْتَهِبَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حوار,حِوَارٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حوت,حُوت,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حوض_استحمام,حَوْضُ اسْتِحْمَامٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حي_سكني,حَيٌّ (سَكَنِيٌّ),Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حياة,حَيَاةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
حيوان,حَيَوَانٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خ,خ,Letters,ALPHABET_STATIC,2,2,0,0,0,0,INSUFFICIENT_SAMPLES,separate_ALPHABET_STATIC_task_not_in_word_model,0
خاتم,خَاتَمٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خادم,خَادِمٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خارج,خَارِجَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خالة,خَالَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خايف,خَائِفٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خبا,خَبَّأَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خبز,خُبْزٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ختان,خِتَان,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خجول,خَجُولٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خد,خَدٌّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خدش,خَدَشَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خدع,خَدَعَ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خرج,خَرَجَ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خرز,خَرَزٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خرشوف,خُرْشُوفٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خروف,خَرُوفٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خريبكة,خُرِيبْكَة,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خرير,خَرِيرٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خزانة,خِزَانَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خسر,خَسِرَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خشب,خَشَبٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خطا,خَطَأٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خفقان_القلب,خَفَقَانُ (القَلْبِ),Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خل,خَلٌّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خلف,خَلْفَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خمر,خَمْرٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خمس_مية_درهم,خَمْسُ مِئَةِ دِرْهَمٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خمسة,خَمْسَة,Diverse,WORD_ISOLATED,1,0,0,0,0,0,EXCLUDED_FOR_QUALITY,ambiguous_duplicate_checksum_labels,1
خمسة_الاف_درهم,خَمْسَةُ آلاَفِ دِرْهَمٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خمسة_دراهم,خَمْسَةُ دَراهِمَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خمسون_درهما,خَمْسُونَ دِرْهَمًا,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خنزير,خِنْزِيرٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خنزير_بري,خِنْزِيرٌ بَرِّي,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خنفساء,خُنْفُسَاءٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خنوص,خِنَّوْصٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خوخ,خَوْخٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خوذة,خُوذَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خياطة,خِيَاطَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خيط,خَيْطٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
خيمة,خَيْمَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
د,د,Letters,ALPHABET_STATIC,1,1,0,0,0,0,INSUFFICIENT_SAMPLES,separate_ALPHABET_STATIC_task_not_in_word_model,0
داخل,دَاخِلَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دار_الشباب,دَارُ الشَّبَابِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دار_سك_النقود,دَارُ سَكِّ النُّقُودِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دب,دُبٌّ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دباسة,دَبَّاسَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دبلوم,دِبْلُومٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دجاج_بلدي,دَجَاجٌ بَلَدِيٌّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دجاجة,دَجَاجَةٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دجنبر,دُجَنْبِر,Days_Months_Seasons,WORD_ISOLATED,4,4,4,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دخل,دَخَلَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دخن,دَخَّنَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دراجة_نارية,دَرَّاجَةٌ نَارِيَّةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دراجة_هوايية,دَرَّاجَةٌ هَوَائِيَّةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
درج,دَرَجٌ,Diverse,WORD_ISOLATED,2,0,0,0,0,0,EXCLUDED_FOR_QUALITY,ambiguous_label_key_multiple_arabic_displays,2
درس,دَرَسَ,Diverse,WORD_ISOLATED,3,0,0,0,0,0,EXCLUDED_FOR_QUALITY,ambiguous_label_key_multiple_arabic_displays,3
درهم,دِرْهَمٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دشن,دَشَّنَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دغدغ,دَغْدَغَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دفاع,دِفَاعٌ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دفتر,دَفْتَرٌ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دفع,دَفَعَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دلفين,دُلْفِينٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دلو,دَلْوٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دم,دَمٌ,Diverse,WORD_ISOLATED,3,3,3,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دماغ,دِمَاغٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دملج,دُمْلُجٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دمية,دُمْيَةٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دمية_دب,دُمْيَةُ دُبٍّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دهان,دِهَان,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دهش,دَهِشَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دواء,دَوَاءٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دودة,دُودَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
دولار,دُولاَرٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ديك,دِيكٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ديك_رومي,دِيكٌ رُومِيٌّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ذ,ذ,Letters,ALPHABET_STATIC,1,1,0,0,0,0,INSUFFICIENT_SAMPLES,separate_ALPHABET_STATIC_task_not_in_word_model,0
ذاق,ذَاقَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ذاكرة,ذَاكِرَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ذبابة,ذُبَابَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ذراع,ذِرَاعٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ذرة,ذُرَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ذقن,ذَقْنٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ذهابا_وايابا,ذَهَابًا وَإِيَّابًا,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ذهب,ذَهَبٌ,Diverse,WORD_ISOLATED,3,0,0,0,0,0,EXCLUDED_FOR_QUALITY,ambiguous_label_key_multiple_arabic_displays,3
ذيب,ذِئْبٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ذيل,ذَيْلٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ر,ر,Letters,ALPHABET_STATIC,3,3,0,0,0,0,INSUFFICIENT_SAMPLES,separate_ALPHABET_STATIC_task_not_in_word_model,0
راجع,رَاجَعَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
راجل,رَاجِلٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
راس,رَأْسٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
راشد,رَاشِدٌ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
راقب,رَاقَبَ,Diverse,WORD_ISOLATED,2,2,2,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
راي,رَأَى,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ربح,رَبِحَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ربما,رُبَّمَا,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رجل,رَجُلٌ,Diverse,WORD_ISOLATED,2,0,0,0,0,0,EXCLUDED_FOR_QUALITY,ambiguous_label_key_multiple_arabic_displays,2
رخصة_السياقة,رُخْصَةُ السِّيَاقَةِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رزق,رِزْقٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رسم,رَسْمٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رش,رَشَّ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رشفة,رَشْفَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رشوة,رَشْوَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رصاص,رَصَّاصٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رضاعة,رَضَّاعَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رضيع,رَضِيعٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رعد,رَعْدٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رفض,رَفَضَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رقايق_بطاطس_مقلية,رَقَائِقُ بَطَاطِسٍ مَقْلِيَّةٍ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رقايق_حبوب_الافطار,رَقَائِقُ حُبُوبِ الْإِفْطَارِ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
رقص,رَقَصَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ركب,رَكِبَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ركبة,رُكْبَةٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ركز,رَكَّزَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ركل,رَكَلَ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
ركن,رُكْنٌ,Diverse,WORD_ISOLATED,1,1,1,0,0,0,INSUFFICIENT_SAMPLES,fewer_than_5_independent_usable_examples,0
